sentiment,comment
5,"Chất lượng sản phẩm:tốt Tính năng nổi bật:ổn  Chuột dùng tốt nha, tiếng êm giá lại rẻ, giao hàng nhanh."
5,"Hàng giao khá nhanh, mình chưa xài nên chưa biết chất lượng ra sao mong là tốt"
5,"Sản phẩm đóng gói cẩn thận, đẹp. Giao hàng nhanh, shipper vui tính. Sản phẩm chất lượng, không nghe tiếng ồn. Cảm ơn shop"
5,"Hàng đónh gói ok, chất lượng tốt, giao hàng nhanh lắm mn nên mua nhé"
5,"chuột màu hồng xinh xắn lém, vì là chuột silent nên ấn chuột gần như không ra tiếng"
5,Chất lượng sản phẩm:tốt Tính năng nổi bật:chuột không dây  Sản phẩm đẹp Khi nhấn không phát ra tiếng Giao hàng nhanh Mình rất thích sản phẩm này Xin cảm ơn
5,Đặt màu đen mà shop giao màu hồng là sao vậy 🥲 chán luôn……………….
5,"Hàng thật, khuyến mại thật, rất hài lòng, giao hàng nhanh, đóng gói cẩn thận."
5,"Sản phẩm dùng OK, nhấn ko ồn được tặng pin. Với giá này quá OK. Hợp lý"
5,"Chuột chạy êm, bấm k có tiếng. Cơ mà cần có lót chuột thì chạy mới mượt mà hơn. Hàng khá ổn, shop nên gói cẩn thận hơn vì hộp bị móp"
5,Chuột dùng thì quá đỉnh nhưng kh có kèm theo lót chuột nha
5,"Shop giao đúng hàng, gửi hàng nhanh lắm. Chuột dùng tốt nhé. Mn nên mua nha"
5,"giao hàng nhanh, không được êm như hàng xịn nhưng vẫn khá ưng với giá tiền."
5,"Sp oki nhé cả nhà, giao nhanh mà còn đc tặng kèm pin và miếng lót chuột, lên mua ạ"
3,ủa  tặng bàn di chuột đâu  k thấy.lại  lừa mình rồi .chán ghê
5,"Ngon, bổ, rẻ, chất...dùng lâu sẽ rõ hơn. Thanks shop...đóng gói cẩn thận."
5,"Chất lượng sản phẩm:tốt Tính năng nổi bật:silent  - Giao hàng nhanh, màu chuột đẹp (hồng, đen), chuột bấm êm, ko gây tiếng ồn"
5,Chất lượng sản phẩm:Delivery was quicker than I expected and product was in great condition. I love the extra mouse pad.  Delivery was quicker than I expected and product was in great condition. I love the extra mouse pad.
5,"Chất lượng sản phẩm:ok  #MMC9866 ""Fan và anti nên tôn trọng lẫn nhau. Anti ko nên vào bài fan, fan ko nên vào bài của anti."" OK, nhưng mà đối với lũ fan ủng hộ, tung hô đạo phẩm và nhà dịch lậu thì tôi việc đ.ếch gì phải tôn trọng nhỉ :) Có tư cách gì để tôi tôn trọng không? Đi tung hô, ủng hộ đồ ăn cắp thì tôi xin nhìn bằng một nửa con mắt nhé. ""  20/09/2022 13:10:14"
5,Chêu ngươi tao à nhà có 2 cái chăn cất mẹ 1c đi còn 1c mình đắp đang tức nhau chắc chắn kbg giành chăn hoặc chung chăn nhân thể mình bật cmn điều hoà ở nhiệt độ 18• nằm 1 lúc ret tê rốn điều hoà tiện cũng tháo cmn bin ra thế là xog nằm coro đấy xog phải bò dậy lấy áo đắp hihi
5,"Chất lượng sản phẩm:tốt Tính năng nổi bật:nhanh nhạy, k gây ồn  Dùng rất thích luôn ạ, giá hạt rẻ mà chất lượng ngoài mong đợi luôn, nhanh nhạy, không tiếng ồn . Rất ưng"
5,"Chất lượng sản phẩm:Di chuột mượt, nhanh Tính năng nổi bật:êm k gây ồn, di chuột êm  Có tặng thêm 1 cục pin + miếng lót chuột, phù hợp cho dân văn phòng. Giá thành ok"
5,Chuột dùng êm thích lắm nha mọi người 🤣 màu lại còn xinh nữa 🤣 nên mua nha
5,Hàng như hình . Chưa dùng thử nên không biết tnao tạm thời cho 5 sao
5,"Chuột giao nhanh, sử dụng ổn màu hồng hơi nhạt so với ảnh nói chung ổn so với giá thành này . Hình ảnh và video mang tính chất nhận xu kkk"
5,Chất lượng sản phẩm:tootss Tính năng nổi bật:ko có  Hàngyyyyy có gì à mà em đi làm về rồi mà còn đi học về
5,Tính năng nổi bật:dieu khien may tinh? Chất lượng sản phẩm:toots nha  chuot dung muot nha ship rat nhanh
5,"Chất lượng sản phẩm:tốt  Chất lượng sản phẩm tốt, đúng mô tả Giao hàng nhanh Shiper thân thiện Lần đầu tiên mình đặt đơn shopee mà thấy bọc sản phẩm bằng giấy, khá bảo vệ môi trường nhưng đóng gói vẫn chắc chắn nhé"
5,"Giao hàng nhanh Ảnh mang tính chất minh hoạ Mới sử dụgn nên không biết có bền không, giá thành rẻ"
5,Chất lượng sản phẩm:ok Tính năng nổi bật:ok  Ok màu Hồng nhạt dễ thương mà mua cho chồng chồng chửi te tua🥹
5,Chất lượng sản phẩm:tốt Tính năng nổi bật:tốt  CÔNG TY THÔNG BÁO TUYỂN DỤNG : Tuyển CTV l.àm v.iệc trực tuyến tại n.hà ib để được tư vấn thêm về CV.
5,"Shop tư vấn nhiệt tình, giá tốt, đóng gói kỹ càng giao hàng nhanh, sản phẩm sử dụng tốt"
5,Chuột xinh lắm màu hồng dễ thương nữa  Cũng nhạy nhưng thi thoảng lại k được ăn lắm k biết do pin hay do chuột À được tặng kèm 1 cục pin nứa
5,Giao hàng nhanh nhỏ gọn chưa dùng nên chưa biết chất lượng như thế nào
5,"Tính năng nổi bật:chuột Chất lượng sản phẩm:totos  Chuột giao nhanh, đóng gói có bọc chống sốc đầy đủ, mà vẫn hơi móp bên trong. Dùng êm, không lên tiếng, pin mong là dùng được lâu"
5,"Hình ảnh và video chỉ mang tính nhận xu thôi ạ. Shipper thân thiện, còn đồ mình chưa bóc nên chưa biết ntn ạ mong là OK Hihih"
5,Hinhf anh va video mang tinh chat minh hoa de lay xu huiiiii sjsjs
5,Đồ đtu nên cuốn thêm vài lớp chống sốc nữa thì đảm bảo hơn.......
5,Giao hàng nhanh đóng gói sản phẩm chắc chắn hàng chính hãng nhé
5,Hình ảnh chỉ mang tính chất minh hoạ Chỉ mang tính chất nhận xu
5,"Chất lượng sản phẩm:tốt Tính năng nổi bật:ok  Chuột dùng okela lắm nha mn, giá rẻ, còn được tặng kèm pin nữa ạ, nên mua :3"
5,"Chuột màu hồng siêu xinh ko hề chuối nhé,đã dùng thử khá là nhậy, logitech thì đã dùng nhiều từ bàn phím đến chuột trước đây rồi"
5,Chất lượng sản phẩm:ok Tính năng nổi bật:ok  Xinh lắm giao hàng cũng nhanh lẹ sp ok nha cả nhà cho shop năm sao nha..
5,Màu hồng bên ngoài xinh hơn trong ảnh nha. Shop chu đáo còn cho thêm pin để lắp kèm vs chuột. Nói chung rất okela
5,"Tính năng nổi bật:okk Chất lượng sản phẩm:tốttt  Mình mua mà quên chụp rùiii , giao hàng nhanhh , lúc sử dụng mình cứ tưởng là kết nối bluetooth thoii mà mò mãi mới thấy là phải gắn cáii chuii vô , xàii okk giá rẻ nha mn"
5,"Chất lượng sản phẩm:ok  Rẻ, chất lượng ổn, sẽ tiếp tục ủng hộ shop ạ.  Chúc shop buôn bán thuận lợi. Ship nhanh"
4,Sản phẩm bình thường dùng đôi lúc đơ nhưng rẻ nên chấp nhận zzzz
5,"Shop giao nhanh, mua về đúng vừa mic trợ giảng để dạy học. Ủng hộ shop nhiều ạ"
5,"Chất lượng sản phẩm:toist  Bàn phím đẹp, dùng tốt."
5,Chất lượng sản phẩm:xịn xò Tính năng nổi bật:không có tiếng click ồn  Đáng tiền để mua nha mọi người ơi
5,Dùng thấy cũng ok. Không kêu ồn ào. Hộp mơi móp méo tí. Hy vọng dùng ổn.
5,"🆘🆘🆘🆘 #ĐÈN #LỒNG( Cầu đỏ) e về sẵn sl  #85k/1 sét 10 quả (Chỗ khác đang bán 35k/1 quả khách nha)  💞💞 Nhà Hàng, cafe, okok, quán ăn, cửa hàng, nhà riêng .... Treo bao đẹp hàng k thấm nước cực bền"
5,Chất lượng sản phẩm:bth Tính năng nổi bật:ko tiếng ồn  Chuột màu xinh với giá này thì ko đòi hỏi nhiều chuột ko nhạy lắm mng mua hàng chính hãng thì dẽ 2xx ý mua này dùng tạm thui
5,"Chất lượng sản phẩm:ok Tính năng nổi bật:chuột  Chuột dùng tốt, nhẹ tay, giá rẻ, giao hàng nhanh chóng"
5,Chất lượng sản phẩm:vo cung tot Tính năng nổi bật:dung cho may tinh  sản phẩm chất lượng tốt được ship nhanh
5,"M đã nhận đc hàng, mong là dùnb ổn và bền"
5,"Chất lượng sản phẩm:tuyệt vời Tính năng nổi bật:pin trâu, nhỏ nhắn, không dây  Mình mua tặng bố rất thích, ưng và thuận tiện di chuyển."
3,Chất lượng sản phẩm:ok Tính năng nổi bật:im lặng  Rẻ giao hàng hơi lâu nhựa hơi ộp ẹp không chắc chắn
4,Chất lượng sản phẩm:toots Tính năng nổi bật:Di chuyển chuột  Giao hàng nhanh ok lams shop Nhưng không biết pin dùng dc lâu k
4,"Chuột có im lặng, nhưng chỉ dùng trên tuỳ loại mặt phẳng, có cái bàn mình dùng mà ko thể di chuột oke được mà cứ lag giật giật, bị chậm Ưu điểm là giao hàng đúng màu, chuột im lặng ko có tiếng"
4,"Sản phẩm màu đẹp, chuột bấm k êm, không ồn. Mới sử dụng nên không biết độ bền như thế nào. Giá hợp lý"
4,Chất lượng sản phẩm:ổn Tính năng nổi bật:chưa thấy  Chuột dùng 1 2 ngày thấy ok lắm. Rẻ đẹp. Không biết độ bền sao thôi nhưng dùng ban đầu khá thích. Chưa có gì để nx thêm cả
3,Ndmsji jguabw Bsieownsig Bsittq Biytqbn Niogywu Ndkytwbn
4,Chất lượng ok chuột không đèn không tiếng ồn rất ok rẻ mà chất lượng
4,Chất lượng sản phẩm:tạm ổn Tính năng nổi bật:dễ máy sử dung akmdveguebebud  Mới dùng chưa biết sao bdbbr
1,Đặt combo: chuột+bàn di chuột nhưng thiếu hàng. Chỉ có chuột
4,"Chất lượng hàng tốt, chuột êm không gây tiếng. Shop đóng gói hàng rất cẩn thận."
2,"Nên cân nhắc khi mua nhé, rẻ nên chất lượng cũng khác. Mình nhận và k xài được ạ. Cái chân pin bị hư và k dùng được😭"
3,"Hàng giống trong mô tả, mỗi tội không phải hàng chính hãng. Mọi người nên xem kĩ hơn trước khi mua"
2,Shop giao hàng lỗi nhưng nhiệt tình đổi lại. Có điều giao hàng chậm. Đặt hơn 1 tháng mới hoàn thành đơn. Nhân viên giao hàng thì quá tệ
4,"Chất lượng sản phẩm:dùng được  Màu ko đẹp nhưng ko quan trọng, dùng cũng được. Nhưng, cái đế di không được trơn, và nhanh đọng bẩn càng dít, dùng phải lau liên tục."
1,"Chất lượng cực kỳ tệ. Dùng đc đúng 1 ngày, giờ vứt xó luôn. Thay cả pin mới vẫn ko dùng đc."
1,sản phẩm giao bị lỗi chuột ! Quá tệ đề nghị shop chủ động đền bù không thì chịu đánh giá vậy đi nhé
1,thieu ban di. cửa hàng đề xuất gửi cho minh nhưng keu minh phải trả tiền vận chuyển(29k +1k de order)
1,Chất lượng sản phẩm:tệ Tính năng nổi bật:chưa kịp dùng đã hỏng  Tệ
2,"Sau khi sử dụng thì mình sẽ đánh giá lại. Chuột ăn pin rất ghê, mỗi ngày hết 1 cục pin dù mình đã tắt chuột khi ko sử dụng. Lúc đầu mình nghĩ là do pin, nhưng đổi sang loại pin xịn cũng ko xi nhê, 1 tuần ăn hết 2 vỉ pin🤷‍♀️🤷‍♀️🤷‍♀️"
1,chuột bị hư giao mới có một ngày mà chuột đã tắt nguồn khi đang sử dùng vs dùng chuột ko hề nhạy. Khuyên ko nên mua hàng rẻ như này ko có bảo quản. Xin người bán tui muốn lấy lại tiền
1,"Hàng đểu, ko di chuyển được!"
4,Chất lượng sản phẩm:Tốt Tính năng nổi bật:Êm  Tất cả mọi thứ đều Tốt nhưng thiếu bàn di chuột
4,"Bấm không nghe tiếng nhưng hay lag, không hoạt động. Huhuuhu"
4,"Chất lượng sản phẩm:ok  Sản phẩm đúng mô tả, đóng gói sp hộp bị méo nhưng sản phẩm vẫn ok."
4,"Chất lượng sản phẩm:ok Tính năng nổi bật:ok  Sáng mai phải triển khai luôn combo này, rất phù hợp với người lương 7 triệu nè 😌"
4,"Giá hợp lí. Giao Hàng nhanh, đóng gói cẩn thận. Chuột không được nhậy lắm nhưng so với giá vậy mình thấy ok"
1,quên kh quay vd cái là mất tiền ngu luôn.gói như này mà kêu 2 sản phẩm? liên hệ thì shop từ chối nhận trách nhiệm haizzz
4,"chuột dùng ổn, oki so vs mức giá , mng nên mua ạ. shop ship nhanh nha mng"
2,"Chất lượng sản phẩm:ko ổn lắm Tính năng nổi bật:nhưng phù hợp với giá tiền  30k cho một chiếc chuột lag ơi là lag kèm thảm di chuột thì quá là okla, khi nào nó lag ko chấp nhận nổi nữa thì sẽ quay lại ủng hộ"
1,"Chất lượng sản phẩm:không phải hàng thật  Mình mua trên live của shopee.vn, hàng nhận về có vẻ không phải hàng thật, chỉ có cái vỏ giống thôi, hộp về móp méo, đèn chuột ghi invisible optic nhưng thấy màu đỏ hỏn."
4,Chất lượng sản phẩm:tốt Tính năng nổi bật:khi bấm ko bị kêu tạch tạch  Chất lượng tốt Giao hàng nhanh Bấm ko bị kêu
4,"Chất lượng sản phẩm:dc  Hàng cũng ổn,với giá này thì tuyệt nên mua nha mng,hihihihi"
4,Thấy cũng ổn nhưng ko bt sài đc bao nhiêu lâu nên cho shop 4 sao vì giao hàng hơi lâu.
4,"Chất lượng sản phẩm:ok Tính năng nổi bật:bấm rất êm  Màu hồng ko được sáng và đẹp cho lắm. Bấm êm, chất lượng thế nào ko biết, sài thời gian rùi cảm nhận sau."
1,Chất lượng sản phẩm:hỏng chuột trái  Hỏng chuột trái thì sao dùng được. Không được hoàn hàng à????
4,Hàng giá rẻ cảm nhận ban đầu giống shop mô tả. Chất lượng thì dùng một thời gian mới biết. Đóng gói cẩn thận. Thấy ghi tặng kèm bàn di chuột mà ko thấy
4,"Chất lượng sản phẩm:ok so với tầm gái  Con lăn chuột hơi ồn tí, chuột xài thì ok"
2,Kết nối với tivi ko đc .chỉ có riêng trên trang web
4,"Dùng mượt, cũng ổn"
4,Đèn bên dưới chuột bị nhấp nháy ko bt do của chuột hay bị j
1,Chuột quá tệ mua về ko dùng đc vs mtinh shop làm ăn ko uy tín bán phải thử cho ng mua trc chứ
2,"Chuột dùng không ổn, con lăn nhảy sai, không quá nhạy. Gia công phần nhựa hơi vênh."
1,Chuột mới mua được tuần đã bị hư.  Đèn chuột bật lên tự tắt và k ăn vs máy tính
4,Chuột bấm êm. Nhưng dùng được 5 phút thì bị đơ. Tắt rồi dùng lại được 5 phút bị đơ. Nhờ shop xem giúp. Cảm ơn shop.
4,Tốt.vvvvvvvvvvvv
3,Đặt màu đen shop giao màu hồng ạ
1,"Shop đóng gói không kĩ lưỡng, hộp bị mốp méo"
3,"Dùng cũng bình thường, ko thoải mái lắm."
4,Chất lượng sp ok nhưng mà bảo tặng miếng lót sp mà k thays 😭😭😭😭😭😭😭😭😭😭
1,"Chuột ko dây liệt phím phải, nói chung chất lượng kém, nên cân nhắc khi mua."
1,"Chuột Ko dùng được, chỉ dùng được chuột trái, Ko dùng được chuột phải."
4,"Giao hàng nhanh, tiền nào của nấy không đòi hỏi ngon như hàng real"
4,"Chất lượng sản phẩm:Hàng ngoài  Hàng ngoài có chữ Logitech, nhẹ, góc cạnh cảm giác thô. Phù hợp với tiền nào của nấy."
4,Dùng tạm chất lg ok với giá tiền thỉnh thoảng lỗi nhảy chuột
4,"Chuột Rất đẹp và nhậy đối vs giá nầy, nhưng sao cho cục pin hết pin vậy shop"
3,Con trỏ chuột tự chỉ luôn mà k cần ng dùng phải di 🙃. Chấp nhận vì tiền nào của đấy
2,Chất lượng sản phẩm:chưa biết  Ship ko gọi trc đã giao hàng
4,"ĐẶT 2 con một con ok, 1 con kick bên trái có vẻ k nhạy lắm"
3,QC có miếng lót chuột nhưng ko thấy có. Chuột thì dùng ok
4,"Chuột dùng tốt nhưng giá mày thì k đc nhạy, hài lòng"
2,Đặt chuột ko dây màu hồng có lót  lại giao chuột có dây màu đen ko lót ????? Chịu lun
4,đóng gói hơi sơ sài khiến cho hàng bị xước ......................
1,Chất lượng sản phẩm:quá tệ  Tôi mua 2 cái con chuột và 2 tấm lót mà ngta giáo đúng cho tôi là 1 con chuột và 1 tấm lót
1,"Chuột vừa sử dụng hư luôn, khi nhận nút On_Off có vấn đề không cố định được vị trí On. Yc xử lý thì shop yc gửi hàng ra Hà nội đổi. Vậy phí Ship chả lẽ người mua chịu, vớ vẩn thiệt. Món hàng chỉ 114k, tôi ở Hcm gửi hàng ra trả thử hỏi phí ship thế nào. Tệ."
1,Chuột lởm! Dùng 2 hôm đã chết. Coi như vứt tiền qua cửa sổ
4,"Shop phục vụ nhiệt tình, mua chuột được tặng kèm pin và miếng lót chuột. Mình dùng thử chuột 1 tuần thì thấy hơi lag, không nhạy nhưng mà giá sản phẩm rẻ thì chất lượng chỉ vậy thôi chứ không nên mong đợi thêm."
3,"Chuột di tốt, không tiếng ồn tuy nhiên con lăn bị hỏng, không nhạy, tín hiệu bị loạn."
1,"Chuột ko sử dụng được, liên hệ shop không trả lời"
1,Chuột nhanh hỏng. Bấm không nhậy
4,Mới nhận chưa sài nên chưa biết chất lượng ra sao
4,Chất lượng sản phẩm:tốt  Chuột dùng ok
1,Chất lượng sản phẩm:kém  Mới mua 2n đã ko dùng đc
2,Chất lượng sản phẩm:tệ  Chuột bị nứt vỡ
2,Sản phẩm lúc sử dụng được lúc không
4,Chuột hơi nhẹ
1,Chất lượng sản phẩm:sản phẩm rất tệ
1,Chuột hỏng ko dùng được
4,Tốt
2,Shiper như cc
1,"Tệ, con lăn đơ, giật cục , dùng 1 buổi bỏ luôn"
2,chất lượng chuột chưa được tốt lắm
1,Giao hàng chậm. Mang tiếng hoả tốc mà 1 ngày sau mới đc nhận 🙃🙃🙃
4,Oke
4,"…………………..,,,hàng oke"
5,"Nhận hàng như mô tả, thẻ nhìn đẹp chắc chắn , có adapter xài luôn , chưa xài không biết chất lượng ra sao , hy vọng lâu hư 1 chút, chứ gắn vào báo thẻ hư là cắn lưỡi luôn , bởi vì trả tiền rồi thì biết tìm đâu"
5,Chất lượng sản phẩm:hàng giao nhanh chóng đóng đóng gói hàng đẹp cẩn thận chưa téc nên không biết đánh giá mong như mô t
5,"Đóng gói cẩn thận, thấy nhanh, tốt, nhưng chưa biết sau này như thế nào, 5 sao"
1,Hàng quá tệ. Dùng cho camera k được. Hàng định dạng chán bưa. K nên mua
5,"Hàng quốc tế mac giao khá nhanh, hàng đúng mô tả, dung lượng 128gb"
4,Chất lượng sản phẩm:ổn đủ dung lượng ko lỗi nhưng vẫn chưa tìm cách chuyển game qua đc 4 sao
5,"Giao hàng hơi lâu nhưng có lẽ do vận chuyển từ nước ngoài nên lâu vậy, còn thẻ nhớ SD lắp vào  dùng khá ổn, chất lượng và độ bền thì phải để tg mới trả lời đk và chờ bộ nhớ đầy mới biết tốc độ thẻ chạy có tốt k"
5,"Chất lượng sản phẩm:Chất lượng rất ok , sản phẩm nhận rất ưng ý . Shop này thấy bán uy tín , chủ shop tư vấn rất nhiệt"
5,"Giao hàng nhanh , sản phẩm như hình đã đăng quảng cáo, ảnh mang tính chata nhận xu,"
5,Chất lượng sản phẩm:chưa xài Đúng với mô tả:đúng  Chưa có sử dụng nên không biết có đúng hay không. tôi cho mấy sao trước đã￼
5,"Giao hàng nhanh, nhưng đã dùng được 7 ngày đã hỏng, chất lượng kém"
5,"Chất lượng sản phẩm:dung mo ta Đúng với mô tả:ok  Giao cũng nhanh , chất lượng chưa sử dụng nên chưa đánh giá dc"
5,"Chất lượng sản phẩm:oK Đúng với mô tả:đúng  Đúng hàng, đúng sản phẩm, đúng dung lượng. Ủng hộ shop."
5,Chất lượng sản phẩm:ok Đúng với mô tả:yes  Hàng ok giống như mổ tả shop phục vụ nhiệt tình giào hàng nhanh chóng có mặt tại Việt Nam
5,"Đúng với mô tả:ok Chất lượng sản phẩm:oK  Đúng hàng, đúng sản phẩm, đúng dung lượng. Ủng hộ shop."
5,"Chất lượng sản phẩm:oK Đúng với mô tả:ok  Đúng hàng, đúng sản phẩm, đúng dung lượng. Ủng hộ shop."
5,Đang thử nghiệm nhưng nói chung ủng hộ shop. Cái này hên sui có cái bền có cái nhanh hỏng . đánh giá 5 sap
5,"Sản phẩm đúng mô tả, giá cả lại hợp lý, giao hàng nhanh….."
5,Sản phẩm đẹp . Giao hàng nhanh Hình ảnh và video mang tính chất nhận xu
5,"Thẻ nhớ thì phải kiểm tra dung lượng thực và độ tương thích với các thiết bị, dùng 1 thời gian mới biết đc, lắp vào camera yosse đang ko xem lại đc, có lỗi gì đó ko rõ"
5,Thẻ không dùng được cho camera nhé mọi người mua lên cân nhắc nhé mua lắp vào cam không hoạt động
3,Shop giao hơi lâu chút so với kỳ vọng. Cũng có thể là gửi từ nước ngoài về nên hơi lâu. Đã cắm và dùng. Oke nhé mn. Nhưng sau khi dùng đc 2 ngày thì phải xoá lại thẻ nhớ mới dùng đc tiếp. Hơi chán.
5,"Đóng gói cẩn thận, giao hơi lâu. Nhìn xịn sò nhưng ko biết dùng đc ko. Nhưng đánh giá 5 sao cho shop"
5,Dung lượng tốt hơn cả mua ngoài cửa hàng giá gấp 5 6 lần mua hàng này. Hi vọng sử dụng tốt
4,Chất lượng sản phẩm:chua su dung chua biet Đúng với mô tả:giao dung 64g voi 128g.  San pham giao dung. Nhung ship lau qua.
1,Tôi chả hiểu nổi làm ăn mà còn lừa đảo nữa. Đi thổi phồng dung lương lên tận 128-256Gb. Nhưng thực tế chưa tới 1GB.
5,"Chưa lắp nên chưa biết nhưng đóng gói cẩn thận, giá thành vừa phải"
5,Thẻ nhớ rẻ hợp túi tiền.  Gi hình cũng ok nói chung tốt sẽ mua sài típ
5,Chất lượng sản phẩm:OK Đúng với mô tả:ok  Ok
4,Chất lượng sản phẩm:đang chưa dùng tới Đúng với mô tả:sản phẩm giống hình  Chữ trên sản phẩm thấy mờ
5,Đúng với mô tả:ok nhoé Chất lượng sản phẩm:ok  Sản phẩm đúng quảng cáo. Giao hàng kịp thời nhanh chóng.
5,"Chất lượng sản phẩm:OK  Rất thuận lợi, thời hạn sử dụng chưa rõ, cần thêm thời gian kiểm thử."
5,"Sản phẩm tốt, đóng gói cẩn thận, chức năng như quảng cáo , chúc shop phát tài và có nhiều khuyến mại"
5,Chất lượng sản phẩm:ok Đúng với mô tả:ok  Ok sản phẩm đúng như quảng cáo. Giao hàng nhanh chóng kịp thời.
5,Chất lượng sản phẩm:OK Đúng với mô tả:đúng  Nhận hàng nhanh hơn mọi khi. Đúng hàng và đủ hàng. Rất đáng tiền. Cám ơn shop đã hỗ trợ.
5,Chất lượng sản phẩm:OK Đúng với mô tả:đúng  Nhận hàng nhanh hơn mọi khi. Đúng hàng và đủ hàng. Rất đáng tiền. Cám ơn shop đã hỗ trợ.
5,Sản phẩm đúng quảng cáo. Chất lượng ok. Mua shop này chắc được 10 lần rồi.
5,Chất lượng sản phẩm:OK Đúng với mô tả:đúng  Sản phẩm đúng quảng cáo. Hình thức ok. Chưa biết độ bền về sau thế nào nhưng như này cũng được rồi.
5,Thẻ nhớ đúng dung lượng. Mua về lắp vào camera nên dùng quá vừa ý.
4,Chất lượng sản phẩm:tốt Đúng với mô tả:ok  Sản phẩm đúng hình thẻ nhớ 128 lắm vào máy báo 125 như vậy là ok giao hành nhanh chất lượng thì con phải chờ tạm thời thì okkkk
1,"Hi mọi người. Mua thẻ nhớ vui lòng né shop này ra ạh. Mua 2 lần thẻ nhớ hỏng ko dùng đc, khiếu nại ko đổi đc. Đừng vì ham rẻ, chờ đợi th gian dài rồi lúc nhận được hàng,  ko dùng được. Mn hãy chọn shop uy tín mà mua nha. Đánh giá : 0* Tks"
2,Chất lượng sản phẩm:thấy thất vọng mua thẻ 128G về đề lắp vào camera hành trình ô tô mà thẻ lối camera không nhận. Đúng với mô tả:Hình ảnh với video mang tí chất nhận xu
1,"Chất lượng sản phẩm:lừa gạt, quân khốn nạn :))) Đúng với mô tả:lưu được mỗi cái icon để lừa nhau  Lừa đảo nhé"
1,"Dung lượng chỉ hiển thị cho có , thật chất bộ nhớ chỉ tầm 32gb trở lại"
1,Chất lượng sản phẩm:Hàng chán đời Đúng với mô tả:k ghi đc  Đúng theo hàng đặt abcdexghyklnm thời gian mới biết
5,"Chất lượng sản phẩm:hàng fake Đúng với mô tả:hàng không sử dụng được  Shop làm ăn lừa đảo, ko trả lời khách hàng,mọi người tránh xa shop này ra, dung lượng thẻ ảo,tốc độ chậm,lắp vào camera thì báo bất thường ko sử dụng được.Hối hận khi mua 4 cái thẻ nhớ mà ko đùng được, trả hàng cũng ko được.Ai mua lại thẻ 120G liên hệ mail:Trungduchg@gmail.com minh lấy 20k tiến ship"
1,Lắp vào camera tp link ko dùng đc hàng rẻ chỉ vứt vsof thùng rác mọi người ko lên mua
4,Chất lượng sản phẩm:tôi vẫn thường dùng thẻ này cho Cam
5,Chất lượng sản phẩm:hai long  Sp giao đủ cả khay thẻ nhớ hài lòng
2,"Của rẻ là của ôi nha anh em, tốc độ ghi  9, còn đọc thì 33MB/s thì quá là chậm luôn. Mua về bịp thì đc"
4,Mua 3 loại nhưng giao có 2. Shop kiểm tra lạii we
1,Chất lượng sản phẩm:kém chất lượng .  shop không uy tín không trách nhiệm không trả lời khách.. Đúng với mô tả:không đúng như mô tả clas 10 gạt người  Hàng kém chất lượng mọi người nên né ra shop thiếu trách nhiệm.  Hàng tàu lau nên né shop này ra ạ..  Mua rồi hối hận
5,Chất lượng sản phẩm:tốt  Hàng đúng như hình
1,"Mọi người đừng có dại mà mua, mua về lúc đầu cắm vào máy tính thẻ nó báo 499 Gb, lúc rút ra cắm lại là ko chạy được luôn, xem properities thì chỉ còn có 8 mb, tuy nhiện ko format lại được và ko dùng được luôn"
5,Very very good
1,Đúng với mô tả:sp lỗi và chính sách hoàn trả xử lý ko tốt Chất lượng sản phẩm:sản phẩm kém chất lượng  Sản phẩm này ko nên mua.
4,Thời gian hơi lâu.  Thẻ nhớ đúng dung lượng.
1,"lỗi, dung lượng ảo"
5,Khá ok
1,Hàng tào lao sử dụng ko đc
5,Ok
5,Chất lượng sản phẩm:ok Đúng với mô tả:ok  https://m.youtube.com/watch?v=YSqgkL6G4tM giao nhanh
5,"Thẻ nhớ đúng như mô tả, chất lượng thì dùng thử mới biết được. ."
1,Thẻ không dùng được. Nhưng shop ko cho đổi trả hàng. Thẻ nhận ko đc format thẻ nhiều lần rồi nhưng vẫn ko đc (Video format thẻ hơi dài nên không up đc)
5,"Sản phẩm đúng như mô tả chất lượng tốt, giao hàng hơi lâu"
5,"Mua tốn tiền mà ko dùng dc, 256g 2 cái, 1 cái 512g"
1,"Bộ nhớ ảo, format là hư, không nên mua thử, phí tiền. Buôn bán kiểu lừa đảo."
4,"Chất lượng sản phẩm:tạm thời ổn Đúng với mô tả:đúng mô tả nhưng không hài lòng  đặt 2 thẻ, 1 thẻ xài quá ok, 1 thẻ không nhận mặc dù bỏ vào 3 điện thoại khác nhau. Liên hệ thì shop chưa trả tin"
4,không dùng cho camera được. dùng làm bộ nhớ chứa dữ liệu nhưng có lẻ không bền.
1,Sản phẩm quá tệ không sử dụng được lỗi liên tục chỉ ghi được 1ghi rồi lỗi các bạn thận trọng khi mua hàng giá rẻ
5,Mua 6 cái cả 6 ko định dạng được coi như bỏ đi mọi người ko lên mua shop bán hàng kém chất lượng và ko trách nhiệm với hàng của mình bán ra hãy tránh xa ....
5,"Chất lượng sản phẩm:xài được, bao lâu thì chưa biết  Tạm ổn"
5,Các bác định mua lắp cam thì ko nên mua.thẻ nhớ kém chất lượng.cam ko ghi được hình
5,thẻ nhớ lại bt thôi.. gắn vào cam k nhận.. vào gopro k nhận chỉ lắm đk vào đt chơi thôi
